GeneID,FC0_1,FC0_2,FC0_3,FC1_1,FC1_2,FC1_3,FC3_1,FC3_2,FC3_3,FC2_1,FC2_2,FC2_3,DBM0_1,DBM0_2,DBM0_3,DBM25_1,DBM25_2,DBM25_3,DBM50_1,DBM50_2,DBM50_3,DBM75_1,DBM75_2,DBM75_3
DBM0_1_k141_2977_gene_3912,0,0,0,0,0,0,4,2,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,0
DBM0_1_k141_2997_gene_3922,0,0,0,0,0,0,0,0,0,0,0,2,24,2,74,0,0,0,0,0,2,0,0,0
DBM0_1_k141_2997_gene_3923,0,2,0,0,0,0,2,0,0,0,0,0,148,28,552,0,0,0,0,20,70,0,0,0
DBM0_1_k141_3025_gene_3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3046_gene_4041,0,0,0,0,0,0,4,10,0,0,0,0,14,20,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3056_gene_4050,0,0,0,4,0,0,12,2,0,2,38,4,16,0,2,0,0,0,0,0,0,68,0,0
DBM0_1_k141_3071_gene_4087,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3089_gene_4103,0,0,0,6,0,0,26,0,2,0,0,0,16,0,6,0,0,0,0,0,0,8,0,0
DBM0_1_k141_3095_gene_4121,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,22,4,0,0
DBM0_1_k141_3095_gene_4122,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,0,0,0,22,34,184,272,0,0
DBM0_1_k141_3095_gene_4123,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,2,36,56,0,0
DBM0_1_k141_3095_gene_4124,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,22,26,166,120,2,0
DBM0_1_k141_3095_gene_4125,0,0,0,2,0,0,0,0,0,0,0,0,52,6,0,0,0,0,44,100,324,656,6,0
DBM0_1_k141_3109_gene_4146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3114_gene_4176,0,0,0,0,0,0,4,0,0,0,4,2,54,170,910,0,0,0,2,82,202,0,0,0
DBM0_1_k141_3126_gene_4191,0,0,0,0,0,0,0,0,0,4,0,4,18,52,66,0,2,6,0,18,104,0,0,0
DBM0_1_k141_3129_gene_4194,0,0,0,0,0,8,8,0,0,0,6,2,86,76,1264,0,0,0,0,194,192,0,0,2
DBM0_1_k141_3133_gene_4220,58,814,694,4556,736,1078,1188,1346,850,2536,1062,3010,1788,1538,374,3416,5190,1094,1822,950,3268,538,1104,48
DBM0_1_k141_3148_gene_4234,0,0,0,0,0,0,0,0,0,0,0,2,6,22,86,0,0,0,0,12,16,0,0,0
DBM0_1_k141_3154_gene_4244,0,0,0,0,0,0,4,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0,0
DBM0_1_k141_3161_gene_4249,0,0,0,0,0,0,0,0,0,0,0,0,32,26,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3162_gene_4251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3175_gene_4258,0,2,0,0,2,0,16,0,0,0,0,4,48,282,1104,0,2,2,0,134,260,0,0,0
DBM0_1_k141_3202_gene_4268,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,2,0,0
DBM0_1_k141_3209_gene_4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3209_gene_4273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3210_gene_4274,0,0,0,0,0,0,16,4,6,0,4,0,10,0,12,0,0,0,0,0,0,14,0,0
DBM0_1_k141_3212_gene_4275,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3216_gene_4283,0,0,0,0,0,0,2,6,2,0,6,0,32,0,0,0,0,0,0,0,0,14,0,0
DBM0_1_k141_3233_gene_4319,24,28,28,28,18,38,24,38,24,32,36,30,30,34,30,22,22,18,24,20,20,14,30,24
DBM0_1_k141_3239_gene_4320,0,0,0,0,0,0,0,0,0,0,0,0,6,14,12,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3239_gene_4321,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3244_gene_4323,0,0,0,0,0,4,2,0,2,0,0,4,96,104,1362,0,8,2,2,68,182,0,0,8
DBM0_1_k141_3253_gene_4338,0,0,12,1454,48,102,916,1112,1008,3912,1764,2398,474,1062,72,1612,2576,1188,4098,1226,2784,86,648,48
DBM0_1_k141_3254_gene_4360,0,0,0,0,0,0,0,0,0,0,0,0,18,2,6,0,0,2,674,110,376,0,0,0
DBM0_1_k141_3313_gene_4415,0,0,0,0,0,0,16,0,2,0,22,12,26,0,2,0,0,0,0,0,0,24,0,0
DBM0_1_k141_3318_gene_4419,0,0,0,0,0,0,0,2,6,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3327_gene_4430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3330_gene_4431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3330_gene_4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3331_gene_4433,0,0,0,0,0,0,22,8,10,0,24,0,22,0,0,0,0,0,0,0,0,34,0,0
DBM0_1_k141_3360_gene_4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3378_gene_4460,0,0,0,0,0,0,4,12,0,0,8,0,0,0,0,0,0,2,0,0,0,16,0,0
DBM0_1_k141_3384_gene_4463,0,0,0,0,0,0,0,8,0,0,8,4,14,0,0,0,0,0,0,0,0,24,0,0
DBM0_1_k141_3414_gene_4502,0,0,0,0,0,0,16,0,0,0,0,4,22,86,262,0,0,6,0,64,188,0,0,0
DBM0_1_k141_3414_gene_4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3428_gene_4524,0,0,0,0,0,0,0,0,0,0,0,0,122,52,682,0,0,0,4,20,76,0,0,0
DBM0_1_k141_3428_gene_4525,0,0,0,0,0,0,0,0,0,0,0,0,12,20,82,0,0,4,0,54,38,0,0,0
DBM0_1_k141_3433_gene_4536,0,0,0,4,0,0,24,10,2,0,4,0,18,0,30,0,0,0,0,0,0,4,0,0
DBM0_1_k141_3437_gene_4542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,6,0,0,0
DBM0_1_k141_3437_gene_4548,0,0,0,0,0,2,2,0,0,0,0,0,70,56,492,0,0,0,0,30,134,0,0,0
DBM0_1_k141_3446_gene_4558,0,0,0,6,0,0,22,6,4,0,4,0,20,0,2,0,0,0,0,0,0,18,0,0
DBM0_1_k141_3450_gene_4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3455_gene_4562,0,0,0,0,0,0,4,0,0,0,0,0,26,32,0,0,2,0,76,108,374,690,0,0
DBM0_1_k141_3455_gene_4563,0,0,0,0,0,0,12,20,8,0,0,0,100,46,10,0,0,0,86,310,454,1454,8,0
DBM0_1_k141_3458_gene_4565,0,0,0,0,0,0,4,6,2,0,2,0,16,0,6,0,0,0,0,0,0,4,0,0
DBM0_1_k141_3468_gene_4574,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3480_gene_4588,0,0,0,6186,1088,2480,152,232,112,2,0,0,112,60,14,60,136,32,2398,792,2558,68,520,24
DBM0_1_k141_3480_gene_4590,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3483_gene_4593,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DBM0_1_k141_3484_gene_4595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3506_gene_4611,0,0,0,0,0,0,0,0,0,0,0,0,14,22,96,0,0,0,0,16,38,0,0,0
DBM0_1_k141_3510_gene_4616,2,0,2,0,0,4,0,4,14,2,2,8,4,0,0,2,2,2,0,0,4,2,0,0
DBM0_1_k141_3516_gene_4621,0,0,0,0,0,0,12,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3520_gene_4632,0,0,0,0,0,0,0,0,12,0,0,0,26,8,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3523_gene_4637,0,0,0,0,0,0,12,12,0,0,0,0,16,64,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3525_gene_4649,4,8,10,0,0,16,0,0,0,0,0,0,136,112,1262,0,4,0,14,106,76,8,0,0
DBM0_1_k141_3532_gene_4661,0,0,0,0,0,0,4,2,0,0,0,0,28,8,2,0,0,0,14,56,268,336,0,0
DBM0_1_k141_3534_gene_4663,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3565_gene_4683,0,4,0,6,2,0,0,0,4,12,8,30,4,0,0,2,10,0,4,2,10,2,0,0
DBM0_1_k141_3576_gene_4697,0,0,0,0,0,0,0,0,0,0,0,0,18,36,266,0,0,0,0,42,26,0,0,0
DBM0_1_k141_3578_gene_4701,0,0,0,0,0,0,2,0,0,0,8,0,162,64,634,0,0,0,4,42,120,0,0,0
DBM0_1_k141_3604_gene_4737,0,4,0,0,4,0,0,0,0,0,0,0,216,88,1224,0,0,0,6,68,80,0,0,0
DBM0_1_k141_3612_gene_4773,0,0,0,0,0,6,0,0,0,0,0,2,110,56,506,0,0,0,2,64,138,0,0,0
DBM0_1_k141_3637_gene_4784,0,0,0,0,0,0,0,0,0,0,0,0,10,2,10,0,0,0,0,6,0,10,0,0
DBM0_1_k141_3637_gene_4786,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2,0,2,0,0,0,0,0,0,0
DBM0_1_k141_3638_gene_4794,0,0,0,0,0,0,0,0,0,0,0,0,8,2,48,0,0,0,0,2,32,2,0,0
DBM0_1_k141_3667_gene_4822,0,0,0,0,0,0,2,12,0,0,0,0,20,28,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3672_gene_4823,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3675_gene_4824,0,0,0,0,0,0,22,0,0,0,6,0,26,4,4,0,0,0,0,0,0,6,0,0
DBM0_1_k141_3687_gene_4841,0,0,0,0,0,0,10,2,2,0,0,0,108,40,0,0,2,0,1002,342,1288,758,6,0
DBM0_1_k141_3687_gene_4843,0,0,0,0,0,0,6,6,8,0,0,0,134,30,22,0,0,0,1938,614,1542,1168,10,0
DBM0_1_k141_3689_gene_4845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3698_gene_4858,0,0,0,0,0,0,2,2,0,0,0,0,30,32,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3714_gene_4877,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3723_gene_4886,0,0,0,0,0,0,0,0,0,2,0,0,34,0,2,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3723_gene_4887,0,0,2,0,0,0,0,0,0,2,10,0,140,72,20,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3740_gene_4897,0,0,0,0,0,0,0,0,0,0,0,0,34,22,36,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3740_gene_4898,0,0,0,0,0,0,0,0,0,0,2,0,26,28,6,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3740_gene_4899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3755_gene_4908,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
DBM0_1_k141_3756_gene_4909,0,0,0,0,0,0,4,8,0,0,0,0,26,28,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3765_gene_4923,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3768_gene_4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3788_gene_4943,0,0,0,0,0,0,0,0,0,0,0,0,6,8,216,0,0,0,0,14,44,0,0,0
DBM0_1_k141_3799_gene_4961,0,4,0,0,0,4,0,0,2,0,0,2,56,54,336,0,4,8,0,68,184,0,0,0
DBM0_1_k141_3812_gene_4989,0,0,0,0,0,16,10,0,0,0,8,0,60,44,446,0,0,2,0,64,178,0,0,0
DBM0_1_k141_3816_gene_4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3825_gene_4994,0,0,0,0,0,0,0,0,0,0,0,4,30,0,28,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3830_gene_4996,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3831_gene_4997,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3831_gene_4998,0,0,0,4,0,6,0,0,0,0,4,0,90,48,12,4,0,0,0,0,2,0,0,0
DBM0_1_k141_3831_gene_4999,0,0,0,0,0,0,0,0,0,0,0,4,22,34,16,0,4,0,0,0,0,0,4,0
DBM0_1_k141_3831_gene_5000,0,0,0,0,0,0,2,0,0,2,0,0,80,70,20,2,0,0,0,0,0,0,0,0
DBM0_1_k141_3831_gene_5003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3831_gene_5004,0,0,0,0,0,0,0,0,0,0,0,0,30,14,12,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3831_gene_5005,0,0,0,0,0,0,0,0,0,6,0,0,114,88,34,2,0,0,0,0,0,0,0,0
DBM0_1_k141_3832_gene_5007,0,0,0,0,0,0,2,0,0,0,4,0,8,0,4,0,0,0,0,0,0,12,0,0
DBM0_1_k141_3839_gene_5014,0,0,0,2,0,0,60,4,4,0,0,0,46,0,4,0,0,0,0,0,0,6,0,0
DBM0_1_k141_3861_gene_5030,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,26,0,0
DBM0_1_k141_3865_gene_5031,0,0,0,0,0,0,16,2,0,0,16,0,6,0,4,0,0,0,0,0,0,28,0,0
DBM0_1_k141_3867_gene_5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3879_gene_5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3884_gene_5044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3897_gene_5052,0,0,0,0,0,0,2,8,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3910_gene_5059,0,0,0,0,0,0,0,0,0,0,0,2,0,0,50,0,0,0,0,0,4,0,0,0
DBM0_1_k141_3912_gene_5065,0,0,0,0,0,0,0,0,16,0,0,0,24,50,2,0,0,0,0,0,0,4,0,0
DBM0_1_k141_3918_gene_5073,0,0,0,0,0,0,0,0,2,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3920_gene_5075,0,0,0,0,0,0,0,0,4,0,0,0,20,48,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3927_gene_5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3937_gene_5085,0,0,0,0,0,0,56,8,4,0,0,0,22,0,2,0,0,0,0,0,0,4,0,0
DBM0_1_k141_3940_gene_5091,0,0,0,0,0,2,2,0,0,0,0,10,52,40,576,0,0,2,2,78,198,0,0,0
DBM0_1_k141_3952_gene_5116,0,62,110,8,2,0,8,38,0,10,14,28,78,58,10,0,18,4,0,0,0,4,12,2
DBM0_1_k141_3955_gene_5122,24,298,202,646,624,634,486,528,476,502,618,564,784,878,306,640,690,616,502,282,476,116,614,20
DBM0_1_k141_3965_gene_5135,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3969_gene_5144,2,76,82,4,0,0,6,4,16,0,8,16,64,28,28,0,8,6,0,0,0,4,0,8
DBM0_1_k141_3976_gene_5156,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4,78,0
DBM0_1_k141_3979_gene_5157,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3990_gene_5169,0,0,0,0,0,0,2,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_3990_gene_5170,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4019_gene_5222,0,0,0,0,0,0,0,0,0,0,0,0,32,20,284,0,0,0,0,2,20,0,0,0
DBM0_1_k141_4024_gene_5229,0,0,0,0,0,0,0,10,2,0,0,0,28,6,0,0,0,0,2,62,180,396,2,0
DBM0_1_k141_4048_gene_5266,0,0,0,0,0,0,30,8,8,2,0,0,130,48,30,0,2,2,126,400,860,1650,12,0
DBM0_1_k141_4048_gene_5267,0,0,0,2,0,0,10,18,0,0,0,0,102,14,10,0,0,0,92,216,544,1106,10,0
DBM0_1_k141_4048_gene_5269,0,0,0,0,0,0,14,4,2,0,0,0,84,38,20,0,0,0,1280,492,1108,976,4,0
DBM0_1_k141_4054_gene_5276,0,0,0,0,0,0,12,4,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4065_gene_5287,0,0,0,0,0,0,0,4,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4070_gene_5293,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,16,2,4,0,0,0
DBM0_1_k141_4074_gene_5308,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0
DBM0_1_k141_4078_gene_5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DBM0_1_k141_4080_gene_5315,0,0,0,6,0,0,92,14,6,0,72,6,26,0,24,0,0,0,0,0,0,104,0,0
DBM0_1_k141_4085_gene_5319,0,0,0,2,0,0,10,0,0,8,0,0,132,124,60,2,0,0,48,118,318,496,0,0
DBM0_1_k141_4099_gene_5330,0,0,0,0,0,0,4,0,0,0,4,0,8,0,4,0,0,0,0,0,0,8,0,0
DBM0_1_k141_4107_gene_5335,0,0,0,0,0,0,2,8,0,0,0,0,12,8,8,0,0,0,0,0,0,86,0,0
DBM0_1_k141_4117_gene_5343,0,0,0,0,0,0,0,0,0,0,0,0,22,4,6,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4147_gene_5380,0,0,0,0,0,4,4,0,0,0,0,6,16,58,202,0,0,0,0,52,112,0,0,0
DBM0_1_k141_4171_gene_5402,0,0,0,0,0,0,0,14,4,0,20,0,10,0,0,0,0,0,0,0,0,20,0,0
DBM0_1_k141_4186_gene_5411,0,0,0,0,0,8,4,0,0,0,0,4,28,76,264,0,0,0,0,42,50,0,0,0
DBM0_1_k141_4192_gene_5425,18,194,128,964,166,244,152,276,206,376,192,510,330,242,34,546,916,248,468,238,1186,146,278,2
DBM0_1_k141_4219_gene_5458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0
DBM0_1_k141_4222_gene_5464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4253_gene_5492,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4256_gene_5494,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4262_gene_5498,26,1512,1368,44,338,24,74,256,52,66,244,142,234,372,262,16,24,106,0,0,0,38,138,18
DBM0_1_k141_4285_gene_5513,0,0,0,0,0,0,6,10,0,0,18,0,12,0,0,0,0,0,0,0,0,34,0,0
DBM0_1_k141_4293_gene_5524,0,0,2,2,0,0,0,4,0,0,0,6,0,0,0,6,4,0,0,0,0,0,0,0
DBM0_1_k141_4295_gene_5525,0,14,686,10,6,0,46,0,8,0,42,8,20,70,218,440,408,86,650,262,234,256,18,306
DBM0_1_k141_4303_gene_5541,0,0,0,0,0,0,4,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4309_gene_5542,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4313_gene_5549,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4349_gene_5603,0,0,0,0,0,0,4,4,0,0,0,0,74,30,4,0,0,0,32,122,262,908,2,0
DBM0_1_k141_4357_gene_5611,0,0,0,0,0,6,4,0,0,0,0,0,14,18,202,0,0,4,0,8,16,0,0,0
DBM0_1_k141_4364_gene_5616,0,0,0,0,0,0,2,0,0,0,0,0,44,38,844,0,8,0,0,14,14,0,0,0
DBM0_1_k141_4364_gene_5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4375_gene_5625,0,0,0,0,0,0,6,0,0,0,0,0,14,0,4,0,0,0,0,0,0,2,0,0
DBM0_1_k141_4381_gene_5630,0,0,0,0,0,0,10,12,0,0,0,0,54,16,8,0,0,0,1768,490,1048,1266,2,0
DBM0_1_k141_4381_gene_5631,0,0,0,0,0,0,0,0,6,0,0,0,30,4,0,0,0,0,702,174,708,396,8,0
DBM0_1_k141_4381_gene_5632,0,0,0,0,0,0,14,4,2,0,0,0,42,22,2,0,0,0,768,322,1068,618,0,0
DBM0_1_k141_4384_gene_5634,0,0,0,0,0,0,12,0,0,2,6,0,4,0,0,0,0,0,0,0,0,66,0,0
DBM0_1_k141_4395_gene_5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4400_gene_5640,0,0,0,0,0,0,8,2,0,0,0,0,32,44,8,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4430_gene_5660,0,0,0,0,0,0,0,4,0,0,0,0,28,50,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4436_gene_5662,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4439_gene_5672,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,2,0,0,0,0,0,0,0
DBM0_1_k141_4441_gene_5675,0,0,0,0,2,0,32,6,4,2,38,0,12,0,12,0,0,0,0,2,0,96,0,0
DBM0_1_k141_4446_gene_5679,0,0,0,0,0,0,0,0,0,4,10,0,6,0,2,0,0,0,0,0,0,32,0,0
DBM0_1_k141_4447_gene_5681,0,0,0,0,0,0,4,0,0,0,0,0,14,36,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4456_gene_5688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
DBM0_1_k141_4457_gene_5689,0,0,0,0,0,0,14,4,0,0,0,0,10,0,2,0,0,0,0,0,0,4,0,0
DBM0_1_k141_4458_gene_5691,0,0,0,8,0,8,12,16,4,36,20,28,24,20,18,34,60,36,8,8,48,8,0,2
DBM0_1_k141_4486_gene_5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4493_gene_5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4494_gene_5732,0,0,0,0,0,0,0,0,0,0,2,0,62,62,560,0,4,0,0,90,142,0,0,0
DBM0_1_k141_4494_gene_5733,0,0,0,0,0,6,16,0,2,0,0,0,148,108,2124,0,0,12,16,276,116,0,0,0
DBM0_1_k141_4520_gene_5775,0,0,0,0,0,0,68,16,18,0,10,0,14,0,22,0,0,0,0,0,4,34,0,0
DBM0_1_k141_4521_gene_5778,0,60,106,16,8,0,2,8,0,16,10,38,192,132,68,26,2,2,0,0,0,0,24,6
DBM0_1_k141_4523_gene_5785,8,54,116,4994,698,2336,8,18,4,6,6,18,54,6,6,4,6,0,94,66,256,22,176,10
DBM0_1_k141_4526_gene_5789,30,230,348,0,0,0,4,24,4,88,26,156,218,108,50,44,46,18,0,0,4,24,6,0
DBM0_1_k141_4535_gene_5797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4550_gene_5819,0,0,0,0,0,0,0,0,0,0,0,0,18,16,8,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4553_gene_5821,0,0,0,0,0,0,0,0,0,12,0,2,112,52,40,6,0,0,0,0,0,0,0,0
DBM0_1_k141_4553_gene_5822,0,0,0,0,0,0,0,0,0,0,0,0,46,30,32,0,0,0,0,0,6,0,0,0
DBM0_1_k141_4557_gene_5828,0,0,0,0,2,0,8,4,0,0,12,0,12,0,0,0,0,0,0,0,0,18,0,0
DBM0_1_k141_4564_gene_5835,0,0,0,4,0,0,12,0,0,0,0,0,56,36,414,0,0,4,0,44,212,0,0,0
DBM0_1_k141_4565_gene_5840,0,32,6,0,0,0,2,4,14,34,2,44,150,48,24,198,162,98,12,118,406,0,2,0
DBM0_1_k141_4565_gene_5841,0,4,10,0,0,0,4,0,6,4,0,8,96,48,16,126,98,62,10,96,348,0,0,0
DBM0_1_k141_4581_gene_5970,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4586_gene_5974,0,0,0,0,0,0,6,0,8,0,6,0,16,0,10,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4592_gene_5982,0,2,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,4,0,8,16,0,0,0
DBM0_1_k141_4596_gene_5985,0,0,0,0,0,0,12,2,24,0,6,0,22,2,8,0,0,0,0,0,0,20,4,0
DBM0_1_k141_4597_gene_5986,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4600_gene_5987,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4602_gene_6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4619_gene_6034,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0
DBM0_1_k141_4624_gene_6036,0,0,0,0,0,0,0,0,0,0,0,0,16,2,14,0,0,0,0,0,0,0,0,0
